~ 	 rt 	 0.42574257425742573
~ 	 : 	 0.3702970297029703
~ 	 ... 	 0.12079207920792079
~ 	 ,... 	 0.0019801980198019802
~ 	 --- 	 0.0019801980198019802
~ 	 — 	 0.0039603960396039604
~ 	 cont 	 0.013861386138613862
~ 	 < 	 0.011881188118811881
~ 	 halort 	 0.0019801980198019802
~ 	 mentionrt 	 0.0019801980198019802
~ 	 >>> 	 0.0019801980198019802
~ 	 <== 	 0.0019801980198019802
~ 	 ~ 	 0.0019801980198019802
~ 	 << 	 0.0019801980198019802
~ 	 -- 	 0.0039603960396039604
~ 	 ...: 	 0.0039603960396039604
~ 	 .... 	 0.0019801980198019802
~ 	 - 	 0.005940594059405941
~ 	 « 	 0.0039603960396039604
~ 	 )rt 	 0.0019801980198019802
~ 	 <- 	 0.0019801980198019802
~ 	 fwd 	 0.0019801980198019802
~ 	 »»» 	 0.0019801980198019802
~ 	 ----- 	 0.0019801980198019802
~ 	 --> 	 0.0019801980198019802
~ 	 rt 	 0.0019801980198019802
~ 	 > 	 0.0019801980198019802
~ 	 , 	 0.0019801980198019802
@ 	 @user_44285fcc 	 0.0012919896640826874
@ 	 @user_a887f5eb 	 0.0012919896640826874
@ 	 @user_1d9aecf2 	 0.0012919896640826874
@ 	 @user_d908c17a 	 0.0012919896640826874
@ 	 @user_0b5e0aa7 	 0.0012919896640826874
@ 	 @user_096f97c9 	 0.0012919896640826874
@ 	 @user_b3af03f1 	 0.0012919896640826874
@ 	 @user_f5eeff1e 	 0.0012919896640826874
@ 	 @user_709c203c 	 0.0012919896640826874
@ 	 @user_c92ab6fd 	 0.0012919896640826874
@ 	 @user_741d38b6 	 0.0012919896640826874
@ 	 @user_440dfb5a 	 0.0012919896640826874
@ 	 @user_dfe42e91 	 0.0012919896640826874
@ 	 @user_b04bb969 	 0.0012919896640826874
@ 	 @user_8f0f9d3e 	 0.0012919896640826874
@ 	 @user_60f2ca9e 	 0.0012919896640826874
@ 	 @user_79a40aaa 	 0.0012919896640826874
@ 	 @user_d009a287 	 0.0012919896640826874
@ 	 @user_d388ca71 	 0.0012919896640826874
@ 	 @user_c1fbc1e2 	 0.0012919896640826874
@ 	 @user_f9734926 	 0.0012919896640826874
@ 	 @user_36ad6396 	 0.0012919896640826874
@ 	 @user_bee12c88 	 0.0012919896640826874
@ 	 @user_c1faf02c 	 0.0012919896640826874
@ 	 @user_071ed83b 	 0.0012919896640826874
@ 	 @user_3eafd4d6 	 0.0012919896640826874
@ 	 @user_67e01d5d 	 0.0012919896640826874
@ 	 @user_ab0f8e58 	 0.0012919896640826874
@ 	 @user_58f6f69d 	 0.0012919896640826874
@ 	 @user_95480b7e 	 0.0012919896640826874
@ 	 @user_4db51cab 	 0.0012919896640826874
@ 	 @user_146aeed9 	 0.0012919896640826874
@ 	 @user_2e036a62 	 0.0012919896640826874
@ 	 @user_ae4e077b 	 0.0012919896640826874
@ 	 @user_01559ac3 	 0.0012919896640826874
@ 	 @user_c61ebba6 	 0.0012919896640826874
@ 	 @user_b1c4d838 	 0.0012919896640826874
@ 	 @user_98f4cbb2 	 0.0012919896640826874
@ 	 @user_77296748 	 0.0012919896640826874
@ 	 @user_75d04ad0 	 0.0012919896640826874
@ 	 @user_5325eb4f 	 0.0012919896640826874
@ 	 @user_af3c0e2d 	 0.0012919896640826874
@ 	 @user_46df73b2 	 0.0012919896640826874
@ 	 @user_42786e4a 	 0.0012919896640826874
@ 	 @user_2131bb3f 	 0.0012919896640826874
@ 	 @user_edb6c17d 	 0.0012919896640826874
@ 	 @user_db94b1f0 	 0.0012919896640826874
@ 	 @user_b6afd8f1 	 0.0012919896640826874
@ 	 @user_07ef2daa 	 0.0012919896640826874
@ 	 @user_5e9b02c2 	 0.0012919896640826874
@ 	 @user_4c684951 	 0.0012919896640826874
@ 	 @user_793a4d5d 	 0.0012919896640826874
@ 	 @ 	 0.002583979328165375
@ 	 @user_9b50478d 	 0.0012919896640826874
@ 	 @user_22909ff3 	 0.0012919896640826874
@ 	 @user_17b23694 	 0.0012919896640826874
@ 	 @user_2dd3a3ab 	 0.0012919896640826874
@ 	 @user_a79d2268 	 0.0012919896640826874
@ 	 @user_894d728e 	 0.0012919896640826874
@ 	 @user_a6a2257c 	 0.0012919896640826874
@ 	 @user_2c7e8d19 	 0.0012919896640826874
@ 	 @user_6c80d574 	 0.0012919896640826874
@ 	 @user_8200de4e 	 0.0012919896640826874
@ 	 @user_a40eee83 	 0.0012919896640826874
@ 	 @user_7b0e0bea 	 0.0012919896640826874
